"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"522","MoZ_fs","vowel",-3.16658522750606,-3.1666525955251,-3.16630014506917,"MOZ_FS",193,6,"ɯuøyẽᶖᶌʉɵⱳɑoᶕiᶙỹeⱺ","ø",0.924795053749648,0.92478396186593,0.924811849631157,0.489488020202621,0.0976387726507535
"523","MoZ_ms","vowel",-4.20857960405384,-4.20882815098727,-4.20848783131109,"MOZ_MS",193,6,"ɯuøyẽᶖᶌʉɵⱳoɑᶕᶙiỹⱺ","ø",0.962022259936145,0.962012726383265,0.962028395377552,0.490655685526531,0.104379773398825
"524","MyB_fs","vowel",-3.25397359612951,-3.25405054996174,-3.2535617029737,"MYB_FS",223,6,"yĩᶌeɯʉɵɤãⱳɨõũuøᶕiᶙəỹⱺ","y",0.928898776022658,0.928893575264567,0.928919538423829,0.49258568213599,0.115520502289922
"525","MyB_ms","vowel",-4.46465615071214,-4.46493616748259,-4.46443022973813,"MYB_MS",222,6,"yĩᶌeɯʉɵɤãⱳɨõuũøᶕiᶙoəỹⱺ","y",0.967996761525377,0.967993777249071,0.968003875627233,0.491770912259934,0.110817492507207
"526","MyZ_fs","vowel",-2.6148136286647,-2.61496943677734,-2.61468616896771,"MYZ_FS",193,6,"ɯuøyẽᶖᶌʉɵⱳoeiᶕᶙỹⱺ","ø",0.893514329569776,0.893503994445834,0.893531064522454,0.485016241753005,0.0718161641670859
"527","MyZ_ms","vowel",-3.27064657644759,-3.27084743561171,-3.27063672447925,"MYZ_MS",193,6,"ɯuøyẽᶖᶌʉɵⱳoiᶕeᶙỹⱺ","ø",0.929670180364018,0.92966090470869,0.929678148846011,0.486183907076914,0.0785601007641011
"528","name","vowel",-3.69448538823819,-3.69476289747912,-3.69425527977778,"NAME",232,6,"oøĩɤɵaõuɑᶕᶙũⱺ","ø",0.946618309513428,0.946604811304242,0.946624721720823,0.487067398488051,0.083662187310896
"529","narrow","vowel",-4.41506125321755,-4.41511994330883,-4.41499734357491,"NARROW",178,6,"ɤɒɑøõĩᶖũaʉɵəeyɯẽᶙỹⱺ","ɤ",0.966909697705915,0.96690770607495,0.96691742497214,0.441893446341741,-0.178532015483871
"530","navel","vowel",-4.25028565320023,-4.25048973242949,-4.25018295726907,"NAVEL",204,6,"yaeãᶖᶌəɑʉɵɒøiɯẽᶕᶙỹⱺ","y",0.963051268989969,0.963044469736157,0.963058468683652,0.448442555665778,-0.140277920647162
"531","near","vowel",-3.28213400840672,-3.28236330353891,-3.28182530752094,"NEAR",225,6,"õãɨẽᶖᶌuɵɤioɯᶕᶙỹⱺ","ᶖ",0.930190535512706,0.93018764778517,0.930198967583946,0.480121071270958,0.0435326084041491
